645 111957
612 19 713
446 272 386
424 21 178
422 491 933
405 370 30
304 361 961
579 573 278
562 185 417
514 373 716
494 556 918
499 519 69
5 332 604
605 450 428
38 450 221
124 630 914
625 358 956
338 458 425
98 530 949
243 440 644
481 188 956
608 533 218
272 399 887
567 572 909
577 308 482
207 385 436
92 501 266
374 387 682
245 570 923
175 556 526
141 490 471
278 89 38
304 506 177
615 564 495
501 202 925
184 385 763
181 535 641
535 30 222
578 14 529
95 217 6
411 469 839
380 84 155
347 305 352
589 612 726
484 284 959
170 208 331
524 381 883
237 404 931
566 222 38
590 222 83
509 415 693
528 36 812
347 30 561
143 374 770
351 248 153
544 28 117
90 440 176
411 334 179
92 346 516
130 242 777
283 396 814
12 13 340
259 123 679
7 84 61
470 137 492
638 109 579
334 588 774
304 207 373
615 162 613
639 134 507
94 410 605
631 205 896
174 254 625
336 545 646
495 245 733
250 142 83
392 619 115
308 633 29
89 588 84
358 562 842
488 397 30
328 469 145
426 30 360
257 419 372
379 283 8
107 276 989
127 64 334
7 309 97
221 50 157
342 626 428
222 235 769
564 82 732
200 595 292
140 642 186
537 187 222
61 227 602
399 609 762
582 242 355
46 32 857
54 416 704
271 403 385
622 565 997
557 459 907
623 567 178
278 214 159
575 165 83
480 442 995
552 4 962
171 100 190
603 538 581
610 443 786
428 300 151
170 402 688
79 31 402
76 463 942
593 347 70
352 520 834
297 176 272
264 512 183
551 401 429
644 169 682
493 340 982
587 522 509
528 186 956
13 445 528
164 557 852
521 435 206
388 86 691
429 440 879
113 182 218
476 613 126
56 84 803
207 195 916
357 464 607
304 611 381
245 517 876
524 613 487
368 589 446
591 293 169
58 626 762
98 595 548
55 470 769
161 406 835
298 523 333
293 161 105
458 434 943
322 262 294
389 182 875
396 169 330
520 219 659
467 170 629
508 612 491
127 197 756
202 24 389
89 7 428
174 292 856
423 221 538
488 319 633
358 79 156
119 373 31
125 506 599
204 594 780
450 159 975
341 77 848
456 99 384
444 119 636
332 190 804
307 634 419
197 87 973
366 364 597
189 359 689
592 453 912
74 220 999
46 568 700
418 354 125
104 428 82
571 416 979
559 368 152
224 125 220
386 31 630
395 536 602
126 287 974
276 180 304
219 187 248
83 382 746
326 515 120
595 522 735
280 211 59
161 25 770
12 178 897
196 168 427
425 132 945
388 173 290
169 450 882
613 583 153
436 562 19
543 262 795
209 285 325
490 556 935
153 114 249
393 589 930
80 536 250
561 596 152
157 607 200
316 456 373
590 391 589
199 374 463
532 199 959
211 457 252
176 375 165
612 370 334
424 306 707
643 114 295
95 136 486
104 294 718
12 627 813
401 550 298
299 591 545
156 404 275
480 323 154
328 257 325
581 51 1000
62 492 917
604 238 338
190 588 325
569 492 149
148 36 460
433 162 331
165 286 62
396 248 551
54 235 754
386 127 991
418 342 142
614 120 788
209 472 899
136 372 417
59 304 988
305 50 311
134 165 368
244 441 455
277 514 583
258 153 996
164 76 172
578 123 777
430 539 307
239 577 887
223 599 842
315 515 468
412 184 547
16 310 820
539 116 360
541 37 908
482 570 89
289 55 119
424 631 955
225 625 609
260 454 276
167 241 882
392 432 32
472 325 639
507 570 20
352 395 965
436 127 644
278 141 427
644 116 361
521 450 847
364 97 461
424 213 56
54 476 457
133 426 59
506 253 73
449 453 438
340 148 391
412 575 849
562 313 614
418 1 445
36 509 216
206 135 761
609 169 691
5 354 973
110 458 290
566 305 831
437 305 805
380 324 866
390 601 562
638 625 710
488 59 145
527 540 663
387 136 51
163 620 448
157 399 911
575 287 955
537 547 547
526 223 344
254 610 129
235 129 138
199 194 78
159 117 231
9 388 181
257 609 274
2 490 424
518 359 453
88 466 165
514 452 340
62 569 798
537 561 227
197 362 749
621 356 767
613 378 43
560 178 821
618 213 516
336 570 130
394 464 946
561 434 926
177 244 239
237 226 296
508 307 747
208 504 81
194 176 251
580 418 819
7 205 312
331 456 610
212 636 25
592 85 671
174 266 392
158 316 662
19 36 187
407 304 822
525 567 318
436 96 559
541 42 814
545 93 930
511 624 905
427 329 660
562 608 169
148 598 428
278 614 263
362 386 962
638 133 185
183 210 952
103 587 979
346 52 438
435 252 90
64 148 451
530 633 865
105 95 202
65 75 663
251 422 428
34 558 650
150 9 962
450 117 436
174 405 170
305 190 935
149 228 436
374 64 535
354 195 939
162 331 851
604 188 935
286 396 549
379 624 572
78 221 547
77 546 703
97 306 742
115 213 589
99 480 376
88 410 613
72 236 27
197 320 99
600 260 204
192 88 598
560 584 9
86 289 633
361 315 748
554 178 945
192 113 839
502 629 10
228 159 481
146 485 910
142 637 721
645 357 419
324 227 601
38 136 636
62 152 79
158 426 168
5 388 503
128 97 49
366 227 788
375 155 458
289 92 785
442 597 499
454 422 610
420 336 205
277 387 83
387 350 835
246 393 559
290 425 236
49 316 331
324 209 568
591 120 309
209 269 107
429 27 725
550 300 60
259 501 430
64 101 386
641 227 115
132 201 45
585 346 610
480 261 565
347 557 962
469 633 943
75 380 466
285 282 999
418 428 383
183 352 652
199 315 109
328 574 658
7 452 734
217 61 727
615 244 467
609 5 953
44 162 385
309 396 509
63 39 665
407 487 135
378 631 618
625 388 915
393 620 991
559 269 400
182 500 628
328 269 349
301 433 532
461 500 114
335 383 637
83 265 629
51 605 17
359 169 100
526 302 228
336 270 115
285 315 985
596 550 77
143 262 31
340 325 560
85 45 628
448 17 893
531 219 17
377 488 776
145 343 625
30 615 827
495 594 253
607 487 386
369 560 486
61 446 614
255 268 980
265 567 429
253 273 430
53 37 597
313 298 526
304 221 287
589 531 943
644 525 480
523 292 306
403 98 637
340 54 620
40 326 131
45 331 468
120 279 730
224 217 69
250 71 651
357 385 301
188 392 726
325 73 601
120 183 252
499 42 686
277 232 901
228 38 273
466 409 223
204 62 256
588 198 679
552 135 971
378 232 180
480 502 829
446 445 453
391 176 169
537 167 401
504 563 205
590 263 249
148 611 702
124 417 571
255 187 955
193 435 633
207 168 485
506 126 389
125 528 139
184 145 733
596 392 777
256 609 681
109 593 152
246 142 177
440 445 883
216 308 749
501 560 955
173 163 612
580 524 215
268 448 637
417 409 168
58 198 864
117 493 160
485 608 748
204 626 660
302 533 394
494 105 371
636 143 469
340 610 741
558 551 744
390 557 221
567 36 695
523 509 365
94 331 808
99 28 751
548 467 223
638 592 426
349 161 397
539 162 697
334 361 749
595 487 808
575 565 798
298 232 266
388 206 83
428 410 83
447 327 657
645 483 879
207 633 569
79 216 1
554 290 316
265 199 625
338 425 311
186 395 977
629 71 234
520 525 387
581 169 776
120 383 156
567 337 134
411 192 706
241 283 419
637 522 391
4 242 308
139 413 75
281 527 471
472 295 733
383 20 987
537 610 175
288 527 569
523 481 669
277 461 36
60 209 312
533 274 472
363 119 278
264 57 184
534 535 88
277 142 935
503 31 127
148 153 331
512 281 276
644 159 719
431 522 253
420 605 766
439 475 53
456 589 982
494 124 676
76 305 906
343 78 497
391 138 898
339 29 302
66 580 409
45 491 236
232 403 349
113 424 614
181 283 599
410 292 951
522 438 147
180 160 710
554 87 837
266 126 609
72 164 117
352 304 348
437 490 74
550 98 559
443 133 12
234 58 152
26 631 523
608 480 657
566 436 951
202 49 548
433 205 513
582 282 199
554 169 849
563 131 884
74 467 180
452 207 32
275 175 853
13 293 523
152 613 930
320 355 984
358 310 332
390 511 157
644 403 536
525 81 354
584 494 884
618 60 822
74 454 415
556 19 274
23 625 776
317 273 980
501 614 38
13 183 163
22 263 216
381 509 30
638 356 981
529 548 16
389 453 236
452 576 233
95 94 959
254 351 878
507 419 896
265 138 343
241 14 15
130 631 452
484 411 492
550 207 996
466 437 682
481 397 798
129 68 691
253 519 124
56 539 165
268 367 475
466 103 502
248 354 875
16 177 379
102 221 919
99 570 677
20 53 609
560 472 610
312 28 230
598 68 329
411 631 303
252 503 659
217 174 195
30 636 158
203 413 170
623 100 856
639 13 753
136 610 277
64 275 974
624 530 649
551 203 209
100 631 589
130 160 858
500 617 593
276 193 119
131 532 688
146 266 986
84 583 91
145 370 536
436 256 60
628 241 535
250 409 996
61 213 63
263 611 624
614 115 697
200 145 746
47 139 474
452 295 109
628 457 239
243 87 63
184 587 576
144 275 36
240 15 277
501 549 265
273 620 240
300 210 870
260 623 811
371 435 169
533 41 676
86 61 626
122 408 381
27 397 588
434 138 431
149 42 759
539 78 941
229 484 947
305 434 688
3 240 898
152 278 47
96 564 135
533 365 485
102 355 810
254 333 502
391 98 759
405 521 884
175 25 424
347 135 275
142 574 559
511 253 937
323 274 333
59 115 307
331 306 363
161 472 113
541 460 887
102 456 395
485 69 982
308 422 366
326 499 426
396 514 853
633 514 637
575 125 141
455 477 936
35 341 23
567 420 292
632 205 909
280 136 31
345 387 129
468 322 715
464 227 986
601 242 483
338 346 578
506 366 238
558 390 651
15 235 7
245 551 75
496 41 164
405 211 742
356 509 418
299 110 231
568 218 608
326 528 137
627 209 68
96 479 817
306 413 616
163 145 141
439 149 188
606 66 297
584 596 777
614 387 819
604 422 334
176 258 340
205 272 379
637 438 749
325 40 63
416 157 746
563 119 95
84 221 532
544 290 428
351 215 788
422 249 199
440 347 526
330 354 522
135 293 320
326 160 636
494 173 281
455 598 127
13 397 112
526 311 616
449 636 865
339 574 712
313 171 158
540 556 602
154 387 397
463 62 215
46 157 242
419 629 272
486 315 244
441 253 357
280 72 706
626 207 884
194 341 891
596 274 223
481 329 230
459 259 686
206 459 125
367 220 211
371 280 80
644 220 408
616 470 356
408 607 487
297 278 687
281 419 242
399 519 977
23 229 391
642 391 800
65 469 880
398 103 417
55 52 313
424 473 162
430 576 941
38 121 777
152 355 627
431 62 72
142 477 508
618 286 750
532 295 499
138 55 695
69 26 314
301 214 259
3 606 839
212 80 346
117 348 357
238 524 232
421 439 946
388 6 248
470 344 382
448 384 78
295 315 824
165 527 752
305 523 480
153 623 491
62 443 424
29 385 298
42 166 158
502 416 976
232 165 502
394 619 331
185 124 121
143 258 464
460 274 550
461 551 602
143 623 740
380 612 15
251 105 808
171 198 815
209 135 907
592 492 874
285 43 928
307 528 650
202 509 348
257 128 517
324 15 419
141 310 121
289 29 328
438 643 773
422 347 391
615 400 108
101 310 666
25 246 665
124 223 696
80 46 783
163 517 210
137 625 292
163 153 546
177 436 403
381 403 472
525 73 945
382 403 739
137 610 812
27 35 312
489 637 775
603 264 846
65 499 104
539 327 550
596 427 648
211 553 757
103 342 136
246 320 899
553 489 183
91 308 920
383 519 441
464 201 823
315 64 266
174 307 60
198 220 551
194 512 757
349 227 506
322 591 763
291 68 556
329 268 902
153 56 184
18 28 279
56 183 801
532 545 72
23 637 182
320 543 422
377 87 284
570 437 112
236 520 716
167 36 113
384 351 706
92 618 912
298 477 795
253 250 227
300 287 429
167 608 965
290 384 112
487 586 241
122 587 430
353 501 959
47 97 645
395 410 523
459 72 131
19 70 730
228 114 672
335 49 327
312 560 954
165 193 756
442 202 121
159 163 266
71 377 148
318 236 177
570 318 420
24 223 860
356 25 581
379 403 210
503 520 599
161 83 277
138 159 580
438 414 93
359 370 662
309 475 556
81 361 509
261 15 91
591 617 979
273 20 631
586 203 700
557 576 921
497 568 595
571 495 3
62 66 752
478 193 825
616 174 489
460 540 419
276 117 675
574 231 617
127 607 341
620 456 623
543 536 814
102 299 924
628 109 60
382 507 263
277 372 360
507 401 716
535 315 165
469 120 408
184 108 825
200 306 543
254 64 212
62 68 108
92 435 614
537 216 748
109 24 50
507 451 37
167 425 710
410 489 865
283 454 254
176 270 681
560 306 493
257 614 174
309 231 930
536 556 961
334 606 711
311 249 287
467 418 639
318 86 436
64 265 580
216 206 620
97 447 720
490 613 581
136 389 561
613 511 463
239 47 288
275 529 228
127 365 177
411 215 272
482 553 72
308 583 316
121 517 775
280 40 765
109 426 365
24 544 343
562 419 872
566 472 650
478 566 929
394 367 888
174 43 641
256 95 271
262 282 144
364 599 513
439 119 524
77 252 121
518 269 346
500 9 560
72 427 185
459 645 124
500 537 606
534 615 326
37 87 176
203 11 974
57 408 86
397 104 577
252 489 893
344 381 920
311 381 298
301 362 228
328 427 380
492 365 217
504 82 532
17 155 684
460 432 213
113 527 842
455 372 804
342 463 925
486 20 724
414 368 574
427 565 266
380 198 821
431 496 299
515 453 388
127 303 778
355 232 978
138 630 694
422 147 924
335 8 229
348 558 116
68 456 305
638 22 464
407 452 485
432 601 837
462 621 582
519 203 120
199 342 14
299 218 142
488 60 7
16 225 205
123 389 378
378 444 567
103 185 990
508 105 284
29 466 815
384 143 440
536 466 583
538 639 605
379 18 4
395 342 66
630 44 47
74 229 452
75 157 791
566 142 390
32 167 219
258 180 973
262 288 594
377 643 613
139 51 505
17 286 612
78 617 581
367 513 301
391 134 636
238 183 876
205 604 995
281 469 982
460 55 43
441 262 40
440 526 988
192 452 697
34 511 97
494 153 195
257 259 61
622 271 238
202 168 75
366 103 61
272 475 695
21 339 548
66 169 478
589 371 840
616 117 228
532 8 288
9 414 776
566 386 524
314 281 602
9 50 492
473 616 347
111 22 407
159 483 326
155 204 803
618 579 790
248 528 616
553 34 411
123 616 961
331 304 92
614 583 652
225 404 419
335 74 665
589 209 693
304 172 959
349 49 926
399 188 218
482 392 471
269 473 737
406 162 462
496 83 272
184 384 404
294 77 628
386 465 602
411 379 91
345 245 675
111 28 969
453 204 62
586 107 391
282 625 93
107 219 171
342 500 858
504 450 589
396 505 643
623 608 510
620 296 740
565 508 508
42 143 244
180 347 714
119 427 205
157 586 973
276 163 987
544 400 968
160 186 171
458 364 802
441 584 254
398 132 259
123 626 79
590 623 163
400 498 410
448 275 620
507 448 162
597 91 958
3 354 86
442 113 575
166 389 934
188 210 695
467 255 99
484 502 185
296 90 739
229 295 4
568 528 575
388 456 234
198 583 694
25 478 691
164 308 262
291 589 143
394 264 955
211 76 735
304 454 995
111 459 912
533 22 229
215 557 615
397 62 641
270 261 968
142 595 159
483 163 263
15 330 801
426 55 815
14 503 309
154 467 892
427 152 195
63 508 955
574 542 237
94 97 416
283 242 892
615 120 28
7 521 199
96 128 678
393 392 381
556 379 602
147 621 784
418 291 825
565 609 322
148 191 925
474 53 792
450 300 329
184 540 588
376 379 851
72 380 702
242 320 978
160 447 1
250 589 200
93 98 651
279 506 776
287 73 250
628 404 863
599 176 763
622 362 566
82 588 847
345 306 580
111 110 219
333 554 217
350 181 701
471 393 1
469 578 871
180 274 975
390 623 26
542 485 555
523 46 522
296 291 643
111 78 366
487 399 833
189 175 309
367 36 880
360 398 719
170 69 512
478 200 106
79 29 723
231 468 238
356 203 643
369 15 125
446 387 580
161 102 803
110 529 77
220 92 151
473 484 447
440 238 683
547 255 810
73 58 495
541 65 627
1 366 915
106 591 51
59 133 970
337 539 80
373 70 924
326 172 459
328 140 320
546 226 404
589 639 158
112 513 961
285 101 266
172 487 304
401 81 264
518 249 767
526 587 415
178 585 10
537 50 152
159 39 91
165 26 483
188 600 170
393 273 722
420 453 610
327 148 595
256 199 177
8 535 367
88 220 290
163 445 302
139 587 432
573 456 575
490 530 607
607 525 157
31 552 993
254 222 242
82 519 195
214 386 781
253 70 460
491 12 862
93 535 476
447 67 25
340 488 739
308 644 898
83 18 506
83 322 715
291 233 531
505 298 807
368 539 457
577 490 943
151 287 645
10 199 644
220 575 229
205 277 284
523 365 983
83 182 265
571 507 761
19 127 842
606 138 382
335 227 381
249 643 791
485 586 732
94 611 64
94 375 542
173 265 319
38 112 497
619 430 35
603 132 965
6 177 5
645 350 666
17 602 366
255 113 379
129 362 283
314 80 901
470 370 383
253 229 913
476 560 551
638 278 399
406 165 761
194 465 662
3 596 946
4 420 537
259 236 789
375 98 802
19 540 919
93 358 707
200 311 702
118 205 211
556 583 722
294 87 258
74 384 270
607 417 825
362 164 918
545 275 485
112 354 603
126 483 106
254 37 684
189 334 443
128 276 702
55 122 66
11 530 815
213 370 550
66 16 245
224 128 48
469 46 555
35 593 430
423 138 132
90 503 283
551 520 361
137 509 444
34 465 903
480 486 507
608 414 995
584 475 590
546 506 992
518 427 970
273 560 764
486 516 652
596 455 30
172 640 32
522 349 332
247 170 783
104 540 111
609 274 141
149 35 742
242 267 494
85 206 826
588 542 225
257 608 56
160 350 277
455 303 588
53 423 138
163 399 16
55 585 306
514 433 993
270 335 283
235 408 363
511 573 336
308 11 141
353 531 779
133 4 592
467 312 527
499 52 656
553 15 242
194 28 827
447 239 765
42 464 984
214 145 15
635 530 862
320 346 131
39 360 588
629 432 36
573 626 951
351 567 156
445 100 241
280 297 853
38 372 624
355 158 43
422 501 646
372 53 111
578 279 383
111 517 706
289 343 73
560 28 39
63 542 67
210 626 963
296 312 353
240 310 904
86 449 106
365 563 874
530 61 367
29 482 340
353 350 235
390 538 912
412 228 733
144 240 79
70 645 198
232 146 513
468 552 787
537 232 224
501 472 829
203 399 808
583 506 346
551 233 901
172 97 578
580 174 791
429 179 243
621 175 730
162 208 945
616 426 20
444 77 216
85 577 503
422 637 259
243 339 399
269 564 896
121 371 828
637 202 346
275 31 876
27 547 124
151 418 598
61 152 761
574 192 164
161 268 824
368 609 929
116 491 220
418 244 63
531 522 117
510 77 483
514 16 264
97 294 749
415 448 979
442 219 670
403 508 959
303 562 33
333 360 16
260 521 128
200 416 875
239 554 836
231 624 884
291 524 339
365 41 558
514 43 440
129 202 681
568 11 923
76 88 386
59 368 827
442 427 838
576 561 92
214 261 433
201 427 560
100 191 386
365 324 515
369 11 965
21 38 468
59 268 698
550 492 441
567 608 994
516 10 474
102 630 377
194 411 681
233 447 493
404 305 68
410 60 523
557 586 325
318 528 841
62 50 460
86 645 275
31 332 807
522 35 27
421 37 890
489 89 862
13 219 776
472 496 902
543 419 965
585 565 721
103 272 684
38 313 22
554 273 840
378 459 172
601 294 884
587 416 799
419 582 31
231 513 980
401 402 207
629 525 899
350 631 308
298 330 20
269 498 3
453 348 465
524 343 525
479 250 739
362 106 95
266 63 728
1 14 30
529 58 899
263 559 783
169 79 233
143 389 358
374 594 879
92 216 782
443 374 256
463 190 589
103 487 2
322 12 402
327 335 471
287 306 225
146 592 71
77 178 165
260 163 480
118 595 630
43 80 873
644 203 289
19 552 851
425 298 366
302 103 970
348 262 506
213 320 830
548 560 181
244 145 694
14 606 136
559 410 896
297 541 946
173 398 414
512 505 224
555 584 534
224 554 514
301 279 349
413 522 786
44 404 317
380 345 356
352 427 689
275 472 944
297 139 188
121 439 119
138 403 771
199 269 252
125 596 205
82 317 485
105 405 876
552 316 673
50 179 78
201 22 952
73 535 434
474 371 31
171 159 449
452 132 626
307 370 805
612 262 460
204 192 254
166 432 95
543 348 570
347 336 13
254 432 850
503 176 58
534 555 246
325 9 399
246 410 245
581 267 335
496 499 183
376 581 850
314 40 962
205 184 743
566 443 22
290 186 735
619 170 553
279 219 306
305 184 312
639 339 15
111 510 86
241 298 549
408 38 953
250 244 448
393 256 120
319 336 540
543 257 91
525 129 775
305 159 790
337 4 108
305 596 599
420 60 136
532 368 358
644 75 710
492 184 418
257 325 666
630 351 599
504 136 889
394 549 843
628 631 135
36 475 923
193 84 863
94 84 149
294 90 765
625 578 397
265 522 418
405 288 708
88 82 623
5 644 682
336 390 37
641 20 947
17 164 990
566 466 284
109 16 908
349 364 555
283 330 530
615 562 524
100 21 419
506 249 489
160 557 394
13 204 223
301 296 507
183 475 441
556 298 902
505 469 424
119 320 427
535 455 892
445 622 536
79 39 982
143 166 372
242 24 436
304 334 307
499 583 965
108 453 859
351 520 450
536 240 765
520 32 201
378 14 544
432 469 460
447 622 934
521 110 186
553 523 397
350 74 338
421 112 509
602 55 71
438 238 182
309 561 211
255 407 638
540 226 684
337 450 307
555 526 933
338 74 235
73 191 983
564 575 792
74 351 297
460 188 292
156 549 240
12 635 76
231 283 937
303 457 473
67 261 399
318 201 730
116 326 598
588 76 656
224 605 960
595 551 762
138 146 791
126 198 480
359 17 400
562 29 802
604 192 808
394 421 939
161 27 714
141 486 493
223 123 556
361 116 817
608 259 325
349 70 348
464 311 787
382 17 9
612 203 102
22 69 840
404 588 316
98 16 389
417 522 206
334 159 94
326 287 715
176 59 997
361 283 750
10 25 361
579 578 873
634 219 606
13 429 772
18 518 868
151 143 778
347 160 57
53 353 938
445 497 556
166 439 558
334 170 989
301 582 228
285 604 73
528 154 221
546 65 908
429 613 661
507 643 26
239 362 923
555 535 417
448 188 974
451 229 978
224 581 803
145 225 182
289 643 431
455 223 587
4 616 49
5 10 422
373 160 403
399 462 9
118 25 380
463 334 131
574 112 27
407 217 778
421 145 587
597 538 533
475 378 692
445 149 273
246 16 898
221 192 196
477 466 882
561 588 129
98 357 20
150 589 258
359 637 965
465 424 215
243 576 75
531 17 688
286 285 198
101 198 157
312 614 138
183 517 879
340 297 976
327 569 984
615 31 582
216 561 718
116 387 749
124 114 156
431 628 102
314 65 730
496 348 398
131 500 746
365 61 551
256 377 810
597 74 136
118 484 721
31 182 942
350 624 904
534 617 279
410 2 940
365 619 557
223 39 562
561 544 241
392 112 845
563 522 332
549 599 225
448 479 106
18 32 789
511 563 178
423 155 380
577 293 685
462 107 863
501 51 491
202 303 365
245 452 494
591 182 680
504 288 208
130 47 663
44 603 806
149 486 143
207 47 957
50 626 517
402 296 785
178 352 864
599 292 908
410 341 341
291 387 268
181 56 487
329 129 255
48 53 842
37 557 673
395 95 894
156 237 201
132 122 297
406 583 746
604 333 926
431 500 769
204 323 32
44 239 296
546 153 644
234 317 476
91 296 640
354 96 240
591 373 131
19 350 419
86 611 920
76 473 326
146 343 274
195 344 49
400 151 336
603 556 313
583 327 266
516 274 337
521 250 282
537 271 554
626 486 277
33 310 338
371 70 620
146 254 728
41 542 581
352 182 369
231 584 370
22 321 896
10 289 507
523 2 289
142 75 674
624 499 311
480 222 333
533 311 881
448 317 679
99 559 931
524 113 945
398 536 705
447 282 627
334 145 581
389 322 500
237 79 873
391 21 606
285 392 743
374 597 400
538 510 805
388 320 995
217 471 141
128 63 144
222 360 419
37 344 318
549 539 272
590 204 620
183 167 999
483 484 824
471 400 599
162 151 468
23 21 544
230 105 166
181 305 726
632 645 962
441 578 131
606 379 309
27 12 28
483 164 602
462 234 493
414 543 91
214 356 496
203 153 447
4 367 934
603 421 238
118 37 266
71 632 197
333 437 600
430 252 752
459 315 922
178 182 924
478 321 1
370 200 248
460 63 813
580 184 20
444 467 471
352 22 55
542 633 466
246 454 308
30 194 49
373 324 357
595 237 175
310 55 116
234 140 412
155 123 870
428 42 346
508 288 35
575 440 51
340 176 768
180 383 918
496 90 109
557 26 604
607 169 38
385 454 615
420 438 559
150 216 521
91 623 967
509 438 338
514 128 774
41 489 584
331 224 935
87 539 349
289 74 244
168 188 698
144 564 206
604 403 767
310 260 174
426 385 141
401 521 306
449 571 75
277 55 871
338 497 367
178 547 661
585 617 657
632 47 927
289 34 681
428 20 960
210 433 709
360 303 613
456 313 75
569 621 841
374 491 655
429 300 9
282 20 988
236 166 610
614 69 824
373 298 364
323 407 312
212 12 833
561 193 478
464 533 269
465 486 38
404 590 483
549 305 586
61 233 337
497 225 225
391 178 614
458 493 77
179 228 217
259 636 731
35 248 984
287 125 436
235 220 420
492 624 529
288 173 99
518 7 330
95 471 713
583 446 19
599 342 759
169 220 5
175 50 188
41 232 906
395 571 61
362 367 410
430 219 941
128 453 845
425 319 405
474 394 17
241 636 499
348 434 950
108 330 474
631 260 566
292 474 650
318 54 687
584 159 509
104 97 558
503 56 765
553 42 504
178 95 943
202 596 998
515 328 835
3 598 922
589 326 772
414 534 946
643 320 963
622 191 131
208 509 985
523 224 315
314 160 676
615 491 950
603 434 633
161 512 920
354 332 689
387 370 492
548 154 943
222 608 984
532 589 37
253 594 107
285 62 840
217 10 168
595 102 183
57 235 656
74 54 219
498 432 468
109 377 885
632 72 155
273 210 935
359 512 561
258 139 686
40 624 507
352 35 25
506 170 648
374 167 419
518 46 248
633 287 786
286 107 953
363 242 936
167 295 938
183 442 111
548 23 796
472 601 880
126 142 756
403 419 37
174 441 151
493 513 300
146 203 96
212 346 795
317 589 644
2 340 239
535 489 230
471 201 795
358 299 879
63 281 972
188 503 297
601 355 331
20 590 410
70 612 618
499 159 585
470 87 169
190 396 852
452 166 183
199 284 142
519 590 113
306 114 680
227 319 404
546 37 486
413 571 812
76 59 582
444 383 339
361 556 108
234 423 263
471 571 126
205 278 452
590 70 675
284 99 276
513 460 149
483 617 7
273 184 846
71 418 995
641 301 946
246 143 160
394 304 518
40 305 528
145 96 660
607 605 407
230 410 772
470 146 636
336 51 280
407 58 939
38 213 57
331 131 969
40 609 279
421 103 270
515 479 686
347 92 965
449 458 289
293 47 567
43 552 6
344 41 423
46 279 357
396 393 337
386 263 155
220 55 406
606 484 63
361 505 33
638 293 542
475 509 260
551 359 58
418 84 837
280 393 804
57 452 56
620 626 646
422 607 273
264 362 96
627 304 792
528 353 410
496 582 101
573 309 249
95 57 256
103 381 368
611 561 388
554 433 315
55 608 354
597 299 602
558 468 230
28 399 68
194 327 105
112 158 602
643 135 734
467 121 210
588 136 202
473 564 587
242 581 504
618 128 864
240 157 585
132 134 726
235 426 60
615 503 272
499 432 837
504 440 893
302 430 982
336 55 48
39 282 855
17 291 720
531 256 992
200 592 145
266 223 810
224 452 422
22 494 313
337 348 916
2 336 258
234 527 172
380 554 575
98 398 565
331 314 134
85 526 373
379 553 197
626 82 748
644 592 145
178 84 334
149 209 780
451 372 153
250 503 903
530 379 167
17 281 961
24 277 361
263 415 7
497 285 664
102 583 946
416 188 706
581 120 14
219 7 617
282 94 632
362 457 836
387 552 895
249 345 517
172 175 181
111 571 665
342 519 999
429 322 787
549 317 41
434 76 616
341 159 340
431 206 631
213 286 586
304 395 256
220 115 131
540 306 4
525 518 532
107 344 166
429 521 804
529 187 56
499 485 350
484 515 247
514 156 71
190 458 982
244 252 590
335 197 415
529 495 388
619 310 778
331 643 890
383 222 593
209 632 916
55 421 272
465 553 417
277 237 239
620 222 252
488 78 824
293 362 670
306 412 636
81 616 625
255 404 802
12 315 509
264 118 6
98 358 14
361 457 616
60 530 921
498 439 620
102 507 296
415 358 587
47 80 509
73 314 497
456 547 901
621 218 777
106 91 382
578 38 414
46 353 448
447 644 116
419 510 61
466 247 231
215 55 999
503 330 786
397 351 144
382 283 235
54 34 17
535 22 531
205 1 192
283 471 284
643 58 703
347 604 848
572 375 807
306 370 956
376 461 30
231 399 54
315 511 184
429 99 739
584 272 746
641 225 330
426 8 557
132 393 665
376 504 510
83 519 108
207 158 129
644 342 527
600 217 266
552 101 668
62 456 853
415 243 702
350 564 496
460 73 100
488 171 787
446 284 224
431 186 312
137 138 822
632 482 353
72 13 597
242 364 928
416 449 595
69 288 945
218 70 537
179 544 522
452 188 956
391 71 505
459 512 519
609 409 168
265 593 657
416 628 445
20 614 34
83 77 674
103 315 792
245 585 217
455 633 259
96 509 683
236 544 632
232 594 493
311 369 485
429 168 39
91 617 692
12 504 491
568 472 719
558 39 289
396 178 382
167 243 971
211 110 365
15 356 874
165 92 65
645 505 352
180 575 218
325 342 616
249 209 867
468 15 699
381 401 511
517 333 96
46 570 697
608 50 595
138 250 936
162 279 454
592 409 806
391 553 337
361 389 181
604 464 15
78 361 273
347 229 550
8 15 558
398 2 684
326 508 527
544 371 262
150 24 97
155 30 346
218 347 823
159 391 78
362 222 634
288 539 326
229 306 860
604 644 553
128 408 161
590 295 517
604 187 825
600 585 230
580 498 515
95 462 805
504 382 696
7 222 253
540 231 200
564 5 535
206 605 509
40 574 838
230 249 732
403 610 392
462 640 919
471 503 138
579 63 752
375 143 139
459 537 119
295 82 909
180 640 333
296 324 566
236 461 798
390 313 974
65 220 562
438 19 235
349 211 871
503 147 614
456 171 224
517 577 27
270 72 882
388 201 587
35 494 937
75 477 393
502 302 650
610 49 464
247 460 129
360 18 442
407 274 659
452 297 818
386 202 277
415 67 815
196 444 695
311 495 699
441 486 799
479 307 593
78 436 537
517 160 852
542 79 714
528 103 997
153 587 981
244 566 708
573 153 258
43 492 405
393 225 574
186 607 577
119 594 847
44 482 268
